country,rank,account,title,link,followers,views_avg,likes_avg,comments_avg,shares_avg,engagement_per_view,engagement_per_1k_followers,kol_score
All,148,ivanzolo2004,Vanya Zolochevsky,https://www.tiktok.com/@ivanzolo2004,3400000.0,5500000.0,409000.0,11600.0,2400.0,0.07690909090909091,124.41176470588235,0.3134
All,149,charlieputh,Charlie Puth,https://www.tiktok.com/@charlieputh,15400000.0,5400000.0,778700.0,5700.0,1600.0,0.14555555555555555,51.038961038961034,0.4834
All,150,fayx.lct,Fátima 💜🌷,https://www.tiktok.com/@fayx.lct,2900000.0,2600000.0,447100.0,25700.0,1200.0,0.1823076923076923,163.44827586206898,0.7426
All,151,thecoreyb,Corey B,https://www.tiktok.com/@thecoreyb,8300000.000000001,3300000.0,427500.0,1800.0,20200.0,0.1362121212121212,54.15662650602409,0.4476
All,152,liquidverve,@liquidverve,https://www.tiktok.com/@liquidverve,1100000.0,10100000.0,926500.0,1400.0,1900.0,0.09205940594059406,845.2727272727273,0.4908
All,153,lai8747,LAi65,https://www.tiktok.com/@lai8747,1800000.0,5300000.0,446100.0,8100.0,4800.0,0.08660377358490566,255.0,0.40140000000000003
All,154,max7424453118,Max Taylor,https://www.tiktok.com/@max7424453118,2800000.0,3500000.0,572600.0,5200.0,9500.0,0.1678,209.75,0.7273999999999999
All,155,bella.k.hadid,Bella Hadid,https://www.tiktok.com/@bella.k.hadid,4000000.0,4100000.0,763100.0,6300.0,3200.0,0.1884390243902439,193.14999999999998,0.7742
All,156,bayashi.tiktok,バヤシ🥑Bayashi,https://www.tiktok.com/@bayashi.tiktok,19300000.0,5800000.0,673900.0,5500.0,1800.0,0.11744827586206896,35.295336787564764,0.2934
All,157,virginiafonseca,Virginia,https://www.tiktok.com/@virginiafonseca,29100000.0,6000000.0,766000.0,4400.0,1800.0,0.1287,26.536082474226802,0.3306
All,158,pigpongyt,PigPong,https://www.tiktok.com/@pigpongyt,2500000.0,9000000.0,625300.0,2500.0,2500.0,0.07003333333333334,252.12,0.358
All,159,halsey,Halsey,https://www.tiktok.com/@halsey,4100000.0,3700000.0,692500.0,6200.0,4700.0,0.1901081081081081,171.5609756097561,0.767
All,160,com.yuta0305,【コムドット】ゆうた,https://www.tiktok.com/@com.yuta0305,960300.0,2500000.0,346300.0,20100.0,12800.0,0.15168,394.8766010621681,0.7192000000000001
All,161,aliprasetya6,alii,https://www.tiktok.com/@aliprasetya6,6400.0,5100000.0,469900.0,4000.0,7400.0,0.09437254901960784,75203.125,0.529
All,162,joshiiwuhhh,Joshua Alden,https://www.tiktok.com/@joshiiwuhhh,3000000.0,6300000.0,722700.0,1600.0,4300.0,0.11565079365079366,242.86666666666667,0.504
All,163,yesikanoemitamayo,Yesika Tamayo,https://www.tiktok.com/@yesikanoemitamayo,936200.0,3000000.0,1000000.0,2400.0,6600.0,0.3363333333333333,1077.761162144841,0.9658
All,164,eyavanana,Eya,https://www.tiktok.com/@eyavanana,8700000.0,4900000.0,773100.0,5100.0,2000.0,0.15922448979591836,89.67816091954023,0.613
All,165,arigameplays,AriGameplays,https://www.tiktok.com/@arigameplays,18000000.0,4800000.0,656500.0,5500.0,3000.0,0.13854166666666667,36.94444444444444,0.4136
All,166,thallyssonsb,Thallysson Borges,https://www.tiktok.com/@thallyssonsb,7700000.0,3400000.0,558000.0,5400.0,8800.0,0.16829411764705882,74.31168831168831,0.6146
All,167,jamescharles,James Charles,https://www.tiktok.com/@jamescharles,35700000.0,6100000.0,672700.0,5400.0,1100.0,0.11134426229508197,19.025210084033613,0.2138
All,168,kervo.dolo,Kervo.dolo,https://www.tiktok.com/@kervo.dolo,4600000.0,4300000.0,619800.0,3000.0,6900.0,0.14644186046511629,136.8913043478261,0.6086
All,169,tombrady,Tom Brady,https://www.tiktok.com/@tombrady,3300000.0,3800000.0,485700.0,10600.0,3700.0,0.13157894736842105,151.51515151515153,0.5496
All,170,thealpharaid,CinaPop Buff,https://www.tiktok.com/@thealpharaid,175500.0,4400000.0,398600.0,3800.0,11100.0,0.09397727272727273,2356.125356125356,0.5126
All,171,luxurydark,LuxuryDark,https://www.tiktok.com/@luxurydark,1300000.0,4200000.0,362300.0,10700.0,6100.0,0.09026190476190477,291.6153846153846,0.42980000000000007
All,172,mdmotivator,Zachery Dereniowski,https://www.tiktok.com/@mdmotivator,5600000.0,6300000.0,866700.0,3100.0,1500.0,0.13830158730158731,155.5892857142857,0.5848
All,173,christianfabiannn,Christian Fabián D.,https://www.tiktok.com/@christianfabiannn,11100000.0,5600000.0,682500.0,5900.0,599.0,0.12303553571428572,62.07198198198198,0.3972
All,174,trainee_a,Trainee A,https://www.tiktok.com/@trainee_a,2200000.0,2500000.0,590900.0,9500.0,7000.0,0.24296,276.0909090909091,0.8715999999999999
All,175,mikaylahau,Mikaylah,https://www.tiktok.com/@mikaylahau,4100000.0,4100000.0,528300.0,2600.0,8500.0,0.1315609756097561,131.5609756097561,0.5337999999999999
All,176,mieayamthebstt,Unaa🍜,https://www.tiktok.com/@mieayamthebstt,12300000.0,5100000.0,621000.0,5800.0,1800.0,0.12325490196078431,51.105691056910565,0.3716
All,177,shayrudolph,hi i’m shay,https://www.tiktok.com/@shayrudolph,2700000.0,3000000.0,672300.0,8300.0,3300.0,0.22796666666666668,253.2962962962963,0.851
All,178,louflores_,Lou Flores,https://www.tiktok.com/@louflores_,2600000.0,4000000.0,470400.0,1300.0,11000.0,0.120675,185.65384615384613,0.5036
All,179,charlidameilo,Not impersonating,https://www.tiktok.com/@charlidameilo,1400000.0,2700000.0,415800.0,8000.0,12200.0,0.16148148148148148,311.42857142857144,0.7416
All,180,01ayres,Yeol Ayres D.A.,https://www.tiktok.com/@01ayres,5500000.0,4400000.0,728200.0,4200.0,2700.0,0.1670681818181818,133.65454545454546,0.6819999999999999
All,181,samkamusic,INSTASAMKA,https://www.tiktok.com/@samkamusic,11700000.0,4700000.0,548000.0,5000.0,3500.0,0.11840425531914893,47.56410256410257,0.33299999999999996
All,182,tararistic4,Tara Ristic,https://www.tiktok.com/@tararistic4,607400.0,3400000.0,267200.0,3700.0,20300.0,0.08564705882352941,479.42048073756996,0.44820000000000004
All,183,ferchugimenez,Fernanda,https://www.tiktok.com/@ferchugimenez,3400000.0,5600000.0,704600.0,2100.0,3400.0,0.12680357142857143,208.85294117647058,0.5532
All,184,aliciacastro___,Alicia Castro,https://www.tiktok.com/@aliciacastro___,2300000.0,5200000.0,900800.0,3200.0,1400.0,0.17411538461538462,393.65217391304344,0.7958000000000001
All,185,mkbhd,Marques Brownlee,https://www.tiktok.com/@mkbhd,1300000.0,3400000.0,450600.0,3200.0,10700.0,0.13661764705882354,357.3076923076923,0.6454
All,186,angryreactions,Oneya D’Amelio,https://www.tiktok.com/@angryreactions,25500000.0,4700000.0,533000.0,5900.0,2500.0,0.11519148936170213,21.23137254901961,0.24020000000000002
All,187,joaoumdoce,João Doce,https://www.tiktok.com/@joaoumdoce,1900000.0,6400000.0,453500.0,4300.0,2900.0,0.071984375,242.4736842105263,0.362
All,188,brittikitty,Brittany & Lily,https://www.tiktok.com/@brittikitty,10900000.0,3400000.0,422400.0,5300.0,9200.0,0.1285,40.08256880733945,0.3754
All,189,adifishy,adifishman,https://www.tiktok.com/@adifishy,2300000.0,21500000.0,397000.0,1100.0,1300.0,0.01857674418604651,173.65217391304347,0.2718
All,190,hannahstocking,Hannah Stocking,https://www.tiktok.com/@hannahstocking,25600000.0,6200000.0,960700.0,2500.0,883.0,0.15549725806451614,37.6594921875,0.4884
All,191,shindonggg,신동 ShinDong,https://www.tiktok.com/@shindonggg,1600000.0,3000000.0,563100.0,7500.0,4500.0,0.1917,359.4375,0.8300000000000001
All,192,luelvesfelix,Luelves Felix,https://www.tiktok.com/@luelvesfelix,4000000.0,3600000.0,371900.0,2500.0,12300.0,0.10741666666666666,96.675,0.3768
All,193,aviranisha,Avira Nisha,https://www.tiktok.com/@aviranisha,2800000.0,5700000.0,720300.0,3900.0,915.0,0.12721315789473683,258.96964285714284,0.5752
All,194,itskeyonn,Keyon,https://www.tiktok.com/@itskeyonn,572400.0,1900000.0,492800.0,6400.0,14600.0,0.27042105263157895,897.6240391334732,0.951
All,195,lindseyjswyatt,lindseyjsw,https://www.tiktok.com/@lindseyjswyatt,1900000.0,3600000.0,735900.0,4700.0,2600.0,0.20644444444444446,391.1578947368421,0.858
All,196,samseats,Sam Way,https://www.tiktok.com/@samseats,8600000.0,4200000.0,665600.0,3400.0,3400.0,0.1600952380952381,78.18604651162791,0.5978
All,197,lachama4_ff,LA CHAMA ᴰ,https://www.tiktok.com/@lachama4_ff,7500000.0,3700000.0,512900.0,9400.0,677.0,0.14134513513513514,69.73026666666667,0.5062
All,198,siennamae,siennamae,https://www.tiktok.com/@siennamae,13800000.0,17500000.0,423100.0,0.0,2600.0,0.024325714285714287,30.84782608695652,0.07120000000000001
All,199,prillylatuconsina15,prilly latuconsina,https://www.tiktok.com/@prillylatuconsina15,6000000.0,3700000.0,520500.0,3600.0,6100.0,0.1432972972972973,88.36666666666666,0.5444
All,200,itsmenicksmithy,Nick Smithyman 🤓,https://www.tiktok.com/@itsmenicksmithy,5100000.0,2800000.0,447300.0,7200.0,7400.0,0.1649642857142857,90.56862745098039,0.633
All,201,emilen_im,Эмильен,https://www.tiktok.com/@emilen_im,4000000.0,5300000.0,663100.0,4000.0,1200.0,0.12609433962264152,167.075,0.5282
All,202,abir.sag,Abir e sag,https://www.tiktok.com/@abir.sag,9200000.0,3300000.0,401700.0,9300.0,4000.0,0.12575757575757576,45.108695652173914,0.3724
All,203,ynchq,ЯN,https://www.tiktok.com/@ynchq,3000000.0,4100000.0,613300.0,2700.0,4200.0,0.15126829268292682,206.73333333333332,0.665
All,204,christiankesniel,kesniel,https://www.tiktok.com/@christiankesniel,2100000.0,4700000.0,661800.0,3800.0,1800.0,0.142,317.8095238095238,0.6624
All,205,bittersweetbynajla,bittersweet by najla,https://www.tiktok.com/@bittersweetbynajla,4300000.0,3700000.0,491500.0,8100.0,1300.0,0.13537837837837838,116.48837209302326,0.5382
All,206,theovon,Theo Von,https://www.tiktok.com/@theovon,1300000.0,3300000.0,346000.0,2600.0,12300.0,0.10936363636363636,277.6153846153846,0.48760000000000003
All,207,abbieherbert,AbbieHerbert,https://www.tiktok.com/@abbieherbert,11500000.0,5900000.0,704000.0,2300.0,1700.0,0.12,61.56521739130435,0.3761
All,208,yesimresmi1,~YEŞİM,https://www.tiktok.com/@yesimresmi1,15800000.0,7000000.0,396700.0,4200.0,1800.0,0.05752857142857143,25.487341772151897,0.0844
All,209,asasteinars,Ása Steinars,https://www.tiktok.com/@asasteinars,352800.0,4200000.0,1600000.0,1200.0,1300.0,0.381547619047619,4542.233560090703,0.9823999999999999
All,210,thesupercole,Cole LaBrant,https://www.tiktok.com/@thesupercole,21900000.0,5300000.0,627100.0,4000.0,966.0,0.1192577358490566,28.861461187214612,0.2768
All,211,sergioramos,Sergio Ramos,https://www.tiktok.com/@sergioramos,9200000.0,4400000.0,514900.0,6000.0,1100.0,0.11863636363636364,56.73913043478261,0.35419999999999996
All,212,cerolzera,CEROL,https://www.tiktok.com/@cerolzera,3800000.0,2400000.0,335200.0,17100.0,3400.0,0.14820833333333333,93.60526315789474,0.5724
All,213,taniadulce1,🍭🍬Tania Dulce🍬🍭,https://www.tiktok.com/@taniadulce1,2900000.0,5100000.0,262700.0,11400.0,756.0,0.053893333333333335,94.77793103448276,0.23500000000000001
All,214,yns_btray,yns_ rg 🕷,https://www.tiktok.com/@yns_btray,603700.0,5500000.0,355900.0,4200.0,4000.0,0.0662,603.114129534537,0.4108
All,215,yungdaddycack,Devin Santiago,https://www.tiktok.com/@yungdaddycack,615200.0,2600000.0,449000.0,7200.0,6700.0,0.17803846153846153,752.4382314694408,0.8376
All,216,caleb.finn,Ｓｔａｙ　ｈｙｄｒａｔｅｄ　緯俺な,https://www.tiktok.com/@caleb.finn,14700000.0,4700000.0,815100.0,3300.0,842.0,0.1743068085106383,55.73074829931973,0.5966
All,217,history.war,Your HistoryTube,https://www.tiktok.com/@history.war,3000000.0,12700000.0,487800.0,1300.0,1200.0,0.03860629921259843,163.43333333333334,0.2772
All,218,user4350486101671,user4350486101671,https://www.tiktok.com/@user4350486101671,16100000.000000002,2800000.0,534600.0,7000.0,3500.0,0.19467857142857142,33.857142857142854,0.5843999999999999
All,219,mang_ari8450,Mang Ari,https://www.tiktok.com/@mang_ari8450,3500000.0,6900000.0,303900.0,6700.0,701.0,0.045116086956521737,88.94314285714286,0.2182
All,220,jaimeonod,Jaime Onod,https://www.tiktok.com/@jaimeonod,926300.0,2900000.0,352700.0,9200.0,6000.0,0.12686206896551724,397.1715426967505,0.6072
All,221,iamjonathanpeter,Jonathan Peter,https://www.tiktok.com/@iamjonathanpeter,12200000.0,4200000.0,586600.0,2200.0,4100.0,0.14116666666666666,48.59836065573771,0.4593999999999999
All,222,mmmjoemele,Joe Mele,https://www.tiktok.com/@mmmjoemele,20400000.0,5500000.0,606800.0,2200.0,2400.0,0.11116363636363637,29.970588235294116,0.2476
All,223,gritside,gritside,https://www.tiktok.com/@gritside,3300000.0,3300000.0,389800.0,1700.0,10200.0,0.12172727272727273,121.72727272727272,0.4716
All,224,keniaos,KeniaOs,https://www.tiktok.com/@keniaos,13300000.0,3200000.0,539500.0,6400.0,2300.0,0.1713125,41.21804511278195,0.5524
All,225,hoaa.hanassii,Đào Lê Phương Hoa,https://www.tiktok.com/@hoaa.hanassii,9400000.0,5300000.0,638800.0,3100.0,1300.0,0.12135849056603773,68.42553191489361,0.4014
All,226,jamesmaddison,James Maddison,https://www.tiktok.com/@jamesmaddison,1200000.0,3300000.0,363500.0,11900.0,514.0,0.11391333333333334,313.26166666666666,0.5176000000000001
All,227,williesalim,WILLIE SALIM,https://www.tiktok.com/@williesalim,7000000.0,5900000.0,473100.0,3900.0,1400.0,0.08108474576271187,68.34285714285716,0.2506
All,228,maxtaylorlifts,Max Taylor,https://www.tiktok.com/@maxtaylorlifts,7100000.0,2600000.0,478200.0,5000.0,6700.0,0.18842307692307692,69.0,0.6597999999999999
All,229,championsleague,Champions League,https://www.tiktok.com/@championsleague,8700000.0,3900000.0,540200.0,3400.0,3500.0,0.1402820512820513,62.88505747126437,0.4908
All,230,imdopemar,Amar Mujkanovic,https://www.tiktok.com/@imdopemar,3400000.0,2400000.0,382900.0,5500.0,10200.0,0.16608333333333333,117.23529411764706,0.6659999999999999
All,231,ndn2307,Ngô Đình Nam💦,https://www.tiktok.com/@ndn2307,4200000.0,6900000.0,615200.0,2700.0,733.0,0.08965695652173913,147.29357142857145,0.3644
All,232,colleen,Colleen Ballinger,https://www.tiktok.com/@colleen,8600000.0,3900000.0,743000.0,3200.0,1700.0,0.19176923076923078,86.96511627906976,0.698
All,233,nessaabarrett,Nessa Barrett,https://www.tiktok.com/@nessaabarrett,17800000.0,3300000.0,426800.0,4800.0,5200.0,0.13236363636363635,24.539325842696627,0.3408
All,234,blythe,Andrea Brillantes,https://www.tiktok.com/@blythe,16700000.0,6000000.0,553100.0,2200.0,2000.0,0.09288333333333333,33.37125748502994,0.1974
All,235,sunduk91,СУНДУК,https://www.tiktok.com/@sunduk91,1700000.0,3600000.0,191900.0,912.0,19300.0,0.05892,124.77176470588236,0.2738
All,236,oliviagobrien,liv,https://www.tiktok.com/@oliviagobrien,1400000.0,3500000.0,607000.0,4000.0,2500.0,0.1752857142857143,438.2142857142857,0.8098000000000001
All,237,arroncrascall,Arron Crascall ,https://www.tiktok.com/@arroncrascall,4300000.0,2600000.0,268900.0,2800.0,16400.0,0.1108076923076923,67.0,0.3442
All,238,tooturnttony,Tooturnttony,https://www.tiktok.com/@tooturnttony,14500000.0,5400000.0,375900.0,3200.0,3300.0,0.07081481481481482,26.372413793103448,0.113
All,239,daregularsauce,DaRegularSauce,https://www.tiktok.com/@daregularsauce,839500.0,2800000.0,545700.0,4900.0,3700.0,0.1979642857142857,660.2739726027397,0.8738
All,240,arfaytb,ARFAYTB,https://www.tiktok.com/@arfaytb,249300.0,2100000.0,348200.0,1100.0,16400.0,0.17414285714285715,1466.90734055355,0.84
All,241,joaoferdnan,João Ferdnan,https://www.tiktok.com/@joaoferdnan,7100000.0,2100000.0,353900.0,6200.0,11200.0,0.1768095238095238,52.29577464788732,0.596
All,242,ser_jay,Hello It’s me SerJay,https://www.tiktok.com/@ser_jay,4400000.0,2500000.0,448200.0,2800.0,8700.0,0.18388,104.47727272727272,0.6972
All,243,maiaknight,Maia Knight,https://www.tiktok.com/@maiaknight,7200000.0,4200000.0,729600.0,3000.0,1100.0,0.1746904761904762,101.90277777777777,0.6742
All,244,xpersss,𝐨𝐯𝐞𝐫𝐥𝐚𝐲’𝐬,https://www.tiktok.com/@xpersss,599700.0,2500000.0,453600.0,1800.0,9300.0,0.18588,774.8874437218609,0.8566
All,245,trevorwallace,trevor wallace,https://www.tiktok.com/@trevorwallace,6900000.0,3000000.0,392600.0,1300.0,9400.0,0.13443333333333332,58.44927536231884,0.44799999999999995
All,246,p0_2,مشاري بن عبدالعزيز    -,https://www.tiktok.com/@p0_2,1300000.0,4400000.0,219800.0,11400.0,1700.0,0.052931818181818184,179.15384615384616,0.2998
All,247,i_am_doshik1,i_am_doshik,https://www.tiktok.com/@i_am_doshik1,18300000.0,4000000.0,430500.0,6300.0,1000.0,0.10945,23.92349726775956,0.22139999999999999
All,248,francoescamillaofficial,Franco Escamilla,https://www.tiktok.com/@francoescamillaofficial,10900000.0,3800000.0,497900.0,762.0,5800.0,0.13275315789473685,46.28091743119266,0.4082
All,249,honeybobabear,HoneyBobaBear,https://www.tiktok.com/@honeybobabear,7200000.0,5200000.0,620000.0,3000.0,823.0,0.11996596153846154,86.64208333333333,0.4168
All,250,jackjos3ph,Jack Joseph,https://www.tiktok.com/@jackjos3ph,2300000.0,2400000.0,327500.0,5000.0,10700.0,0.143,149.21739130434784,0.6006
All,251,nikkietutorials,nikkietutorials,https://www.tiktok.com/@nikkietutorials,4800000.0,4100000.0,628300.0,3200.0,1600.0,0.15441463414634146,131.89583333333331,0.6352
All,252,cellat36,cellat36,https://www.tiktok.com/@cellat36,8100000.0,3500000.0,252700.0,10700.0,3100.0,0.07614285714285714,32.901234567901234,0.1514
All,253,claragnds,Maria Clara Garcia,https://www.tiktok.com/@claragnds,15200000.0,3400000.0,401100.0,6400.0,2500.0,0.12058823529411765,26.973684210526315,0.27959999999999996
All,254,ericfinchofficial,Eric Finch,https://www.tiktok.com/@ericfinchofficial,2700000.0,6100000.0,213200.0,2400.0,7000.0,0.03649180327868853,82.44444444444444,0.19740000000000002
All,255,jbdjebb,Jean-Baptiste Djebbari,https://www.tiktok.com/@jbdjebb,810000.0,2800000.0,486700.0,6800.0,2200.0,0.1770357142857143,611.9753086419754,0.8276
All,256,basechkaa,basechka,https://www.tiktok.com/@basechkaa,107900.0,2300000.0,432700.0,4800.0,7400.0,0.19343478260869565,4123.262279888786,0.8952
All,257,ya_gazdanova,Нина Газданова,https://www.tiktok.com/@ya_gazdanova,3000000.0,3100000.0,196000.0,865.0,18600.0,0.06950483870967741,71.82166666666667,0.227
All,258,rud.petruchi,RA™,https://www.tiktok.com/@rud.petruchi,178300.0,3300000.0,459500.0,3200.0,4600.0,0.1416060606060606,2620.8637128435225,0.7268
All,259,vhongx44,Vhong Navarro,https://www.tiktok.com/@vhongx44,5100000.0,4800000.0,524800.0,2700.0,2000.0,0.1103125,103.82352941176471,0.3952
All,260,jeffthekiller_xd1,jeff the killer 🔪🖤,https://www.tiktok.com/@jeffthekiller_xd1,592800.0,2900000.0,439500.0,6100.0,3100.0,0.15472413793103448,756.9163292847504,0.7608
All,261,antonioslimgovea,antonioslimgovea,https://www.tiktok.com/@antonioslimgovea,7100000.0,3200000.0,459600.0,1700.0,6200.0,0.14609375,65.8450704225352,0.5192
All,262,rayssabuq,Rayssa Buq,https://www.tiktok.com/@rayssabuq,5000000.0,3000000.0,403000.0,5300.0,4200.0,0.1375,82.5,0.5068
All,263,josh.zilberberg,Josh Zilberberg,https://www.tiktok.com/@josh.zilberberg,2500000.0,2100000.0,259100.00000000003,915.0,20000.0,0.1333404761904762,112.006,0.5216000000000001
All,264,tommyinnit,Tommy,https://www.tiktok.com/@tommyinnit,11200000.0,2400000.0,524700.0,7000.0,2000.0,0.222375,47.651785714285715,0.6632
All,265,thesierracapri,thesierracapri,https://www.tiktok.com/@thesierracapri,2200000.0,4400000.0,889200.0,2200.0,673.0,0.20274386363636362,405.4877272727272,0.8586
All,266,yailinlamasviraloficial_,Yailin La Más Viral,https://www.tiktok.com/@yailinlamasviraloficial_,1800000.0,7500000.0,208400.0,5600.0,1600.0,0.028746666666666667,119.77777777777777,0.2356
All,267,neildegrassetyson,StarTalk,https://www.tiktok.com/@neildegrassetyson,3800000.0,2300000.0,299700.0,6600.0,10000.0,0.13752173913043478,83.23684210526316,0.5098
All,268,dovecameron,Dove Cameron,https://www.tiktok.com/@dovecameron,7300000.0,2400000.0,588500.0,6400.0,1400.0,0.24845833333333334,81.68493150684931,0.7514
All,269,pollerocho,pollerocho,https://www.tiktok.com/@pollerocho,2600000.0,3200000.0,429500.0,1600.0,6500.0,0.13675,168.3076923076923,0.5848
All,270,bretmanrock,bretmanrock,https://www.tiktok.com/@bretmanrock,13900000.0,3700000.0,598600.0,2700.0,2300.0,0.16313513513513514,43.42446043165467,0.5338
All,271,thee.marlie.b,Big Merla,https://www.tiktok.com/@thee.marlie.b,1700000.0,1900000.0,201700.0,2500.0,26100.0,0.12121052631578948,135.47058823529412,0.47740000000000005
All,272,sabrinacarpenter,Sabrina Carpenter,https://www.tiktok.com/@sabrinacarpenter,11700000.0,3700000.0,474600.0,4400.0,1900.0,0.12997297297297297,41.1025641025641,0.3864
All,273,andcarli,Anderson Carli,https://www.tiktok.com/@andcarli,4000000.0,10100000.0,338200.0,2100.0,1000.0,0.033792079207920794,85.325,0.1988
All,274,its_darcilynne,Darci Lynne,https://www.tiktok.com/@its_darcilynne,3900000.0,2400000.0,838700.0,3600.0,1900.0,0.35175,216.46153846153845,0.8792
All,275,artbydemarcusshawn,DemarcusShawn,https://www.tiktok.com/@artbydemarcusshawn,5800000.0,2500000.0,337000.0,4400.0,8200.0,0.13984,60.27586206896552,0.4832
All,276,limeu,LIMEU,https://www.tiktok.com/@limeu,615600.0,2700000.0,456700.0,2500.0,6000.0,0.1722962962962963,755.685510071475,0.8194
All,277,official_kep1er,Kep1er,https://www.tiktok.com/@official_kep1er,2800000.0,3300000.0,489700.0,3900.0,2700.0,0.15039393939393939,177.25,0.6474
All,278,rodezel,rodezel,https://www.tiktok.com/@rodezel,1200000.0,2700000.0,497000.0,3400.0,4500.0,0.187,420.75,0.834
All,279,willuzi,Willypoo,https://www.tiktok.com/@willuzi,1200000.0,1700000.0,367000.0,8900.0,8400.0,0.22605882352941176,320.25,0.8722000000000001
All,280,junya1gou,Junya/じゅんや,https://www.tiktok.com/@junya1gou,41300000.0,5300000.0,184100.0,5900.0,4800.0,0.03675471698113208,4.716707021791768,0.0152
All,281,rachaeloneil,Rachael O'Neil,https://www.tiktok.com/@rachaeloneil,907500.0,2800000.0,511500.0,3500.0,3800.0,0.18528571428571428,571.6804407713498,0.843
All,282,jacksepticeye,Jacksepticeye,https://www.tiktok.com/@jacksepticeye,3600000.0,2700000.0,486000.0,5400.0,2400.0,0.18288888888888888,137.16666666666666,0.7266
All,283,daniel.khosravi,Daniel Khosravi,https://www.tiktok.com/@daniel.khosravi,3200000.0,1700000.0,238200.0,6200.0,19200.0,0.15505882352941178,82.375,0.5816000000000001
All,284,hmg....4,fourhmg,https://www.tiktok.com/@hmg....4,1700000.0,2700000.0,312200.0,5700.0,6400.0,0.12011111111111111,190.76470588235296,0.5025999999999999
All,285,hannahowo6669,hannah♡,https://www.tiktok.com/@hannahowo6669,5400000.0,3100000.0,344400.0,5100.0,4600.0,0.1142258064516129,65.57407407407408,0.35640000000000005
All,286,jdiasss_,João Dias,https://www.tiktok.com/@jdiasss_,6800000.0,2800000.0,502800.0,4900.0,2300.0,0.18214285714285713,75.0,0.6508
All,287,flavinhalouise,Flavinhalouise,https://www.tiktok.com/@flavinhalouise,9900000.0,3500000.0,309400.0,2200.0,7200.0,0.09108571428571428,32.2020202020202,0.19
All,288,edgardumali,Choox TV,https://www.tiktok.com/@edgardumali,7400000.0,3300000.0,385000.0,5700.0,2200.0,0.11906060606060606,53.0945945945946,0.348
All,289,mensagensprclaudioduarte,Francisca,https://www.tiktok.com/@mensagensprclaudioduarte,1600000.0,1700000.0,131500.0,484.0,45100.0,0.10416705882352942,110.6775,0.37640000000000007
All,290,jombospice,JOMBOSPICE,https://www.tiktok.com/@jombospice,6700000.0,3000000.0,348700.0,7000.0,2800.0,0.1195,53.507462686567166,0.351
All,291,belinaysandikci,BELİNAY SANDIKÇI,https://www.tiktok.com/@belinaysandikci,1000000.0,3300000.0,291800.0,1600.0,8700.0,0.09154545454545454,302.09999999999997,0.43520000000000003
All,292,danielarodrice,Daniela Rodrice,https://www.tiktok.com/@danielarodrice,9600000.0,5300000.0,789700.0,1600.0,790.0,0.14945094339622642,82.50937499999999,0.5618000000000001
All,293,laurahfritz,laura & lena,https://www.tiktok.com/@laurahfritz,2400000.0,3100000.0,522000.0,2200.0,4000.0,0.17038709677419356,220.08333333333331,0.7367999999999999
All,294,whoamirony,Irony,https://www.tiktok.com/@whoamirony,293000.0,2100000.0,903300.0,2200.0,3000.0,0.4326190476190476,3100.6825938566553,0.983
All,295,iamcindymiranda,cindy,https://www.tiktok.com/@iamcindymiranda,350800.0,2200000.0,247600.0,8000.0,9800.0,0.12063636363636364,756.5564424173318,0.5936
All,296,lizzo,lizzo,https://www.tiktok.com/@lizzo,21000000.0,3000000.0,604400.0,4300.0,1100.0,0.20326666666666668,29.038095238095238,0.5796
All,297,sonyakisa8,Cat Sonya,https://www.tiktok.com/@sonyakisa8,16000000.0,4300000.0,315900.0,1000.0,6100.0,0.07511627906976744,20.1875,0.1046
All,298,fadlyfsl_,band1t 🐐,https://www.tiktok.com/@fadlyfsl_,2100000.0,4700000.0,531700.0,2800.0,1200.0,0.11397872340425531,255.0952380952381,0.499
All,299,astrofalls_,astrofalls,https://www.tiktok.com/@astrofalls_,1500000.0,2000000.0,504300.0,6200.0,3100.0,0.2568,342.4,0.8986
All,300,nianaguerrero,Niana Guerrero,https://www.tiktok.com/@nianaguerrero,29600000.0,3600000.0,478900.0,3700.0,1900.0,0.13458333333333333,16.368243243243242,0.32820000000000005
All,301,lisav_,ну лиз,https://www.tiktok.com/@lisav_,1800000.0,2600000.0,541700.0,2900.0,3900.0,0.21096153846153845,304.72222222222223,0.8488
All,302,michou_yt,Michou,https://www.tiktok.com/@michou_yt,6300000.0,3900000.0,515200.00000000006,3400.0,1300.0,0.13330769230769232,82.52380952380953,0.4842
All,303,siscakohl,Sisca Kohl,https://www.tiktok.com/@siscakohl,10000000.0,3900000.0,370600.0,5300.0,1100.0,0.09666666666666666,37.699999999999996,0.2272
All,304,fabru_blacutt,Fabru,https://www.tiktok.com/@fabru_blacutt,16200000.0,5200000.0,426500.0,3500.0,775.0,0.08284134615384615,26.591049382716047,0.1426
All,305,wenniedapoo,陈文龙,https://www.tiktok.com/@wenniedapoo,313200.0,2700000.0,298900.0,4000.0,7400.0,0.11492592592592593,990.7407407407406,0.5768
All,306,ratuauliaa22,ratuauliatp,https://www.tiktok.com/@ratuauliaa22,11600000.0,3400000.0,398600.0,5400.0,1400.0,0.11923529411764706,34.94827586206897,0.2982
All,307,chamberlin_kevin,Kevin Chamberlin,https://www.tiktok.com/@chamberlin_kevin,8199999.999999999,2100000.0,403900.0,8400.0,2700.0,0.1976190476190476,50.60975609756098,0.6366
